transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,type
AEAD697L0H12GD,379334845079777,emoney,Salman Ramadan,M,1968,7D,Pancoran - Kampung Rambutan,1.0,B01762P,Jembatan Pintu Satu,-6.300382,106.88363,2,2023-04-18 16:37:33,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,11.0,2023-04-18 18:11:41,3500.0,Non-BRT
LUWR120D2Y78SR,346910704516122,emoney,Zizi Nasyiah,M,1985,6H,Senen - Lebak Bulus,0.0,B02840P,Pintu Air Menteng,-6.19598,106.83266,21,2023-04-18 17:57:17,P00103,Karet Kuningan,-6.21667,106.830737,28.0,2023-04-18 18:48:22,3500.0,Non-BRT
EDOB751G0A34ME,2247096843683316,dki,"Tgk. Aris Pradipta, M.M.",F,2010,14,Jakarta International Stadium - Senen,0.0,B04517P,Sbr. Sunter Icon,-6.134808,106.85595,5,2023-04-18 16:06:10,B00292P,Danau Agung 1,-6.147281,106.8582,8.0,2023-04-18 17:39:30,3500.0,BRT
FDQZ719T0J98XS,675990206087,flazz,Margana Narpati,F,1989,BW9,Monas - Pantai Indah Kapuk,0.0,B06049P,Melody Golf,-6.091746,106.7461,7,2023-04-18 17:50:51,B06040P,Pantai Maju,-6.093637,106.75068,8.0,2023-04-18 19:24:55,0.0,Non-BRT
TFMQ631D2D51OX,639040388584,flazz,"Galang Megantara, S.Ked",M,1989,JIS3,Harmoni - Jakarta International Stadium,1.0,B04789P,Simpang Danau Sunter Utara Barat,-6.139853,106.85663,11,2023-04-18 17:49:43,B01745P,Jembatan Item,-6.130078,106.85492,13.0,2023-04-18 19:06:03,3500.0,Non-BRT
VPUI037H9S76HD,4947438345710982,dki,Rahayu Rahayu,F,2006,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,B01786P,JPO Blok E,-6.184738,106.81492,29,2023-04-18 16:33:42,B02830P,Pharmin,-6.182988,106.81306,30.0,2023-04-18 17:30:55,3500.0,Non-BRT
DVOM104T2U38UR,3539535695881465,dki,"Dr. Zulfa Tamba, S.E.I",M,1986,2,Pulo Gadung - Monas,1.0,P00037,Cempaka Tengah,-6.170398,106.86659,8,2023-04-18 16:48:00,P00192,Pulo Gadung 1,-6.183239,106.90907,15.0,2023-04-18 18:45:39,3500.0,BRT
UOII103S6F94QI,574726750023,flazz,drg. Lukita Rajata,F,1983,JAK.15,Bulak Turi - Tanjung Priok,1.0,B03236P,Ruko Enggano,-6.10982,106.88493,1,2023-04-18 17:18:10,B02620P,Ps. Jongkok,-6.108844,106.93442,30.0,2023-04-18 18:59:13,0.0,Jaklingo
MKBF452U7N49AQ,344303671677311,emoney,"R. Mila Wahyuni, S.Sos",F,2006,R1A,Pantai Maju - Kota,0.0,B05252P,SMAK Penabur Enam 1,-6.114247,106.77389,17,2023-04-18 16:38:49,B00079P,Aston Pluit 1,-6.124693,106.79511,28.0,2023-04-18 17:48:55,3500.0,Non-BRT
PYJX216C8L53CC,3544931989278653,dki,"Artawan Iswahyudi, M.Pd",M,1991,6N,Ragunan - Blok M via Kemang,1.0,B06577P,Blok M Jalur 2,-6.243369,106.80188,0,2023-04-18 17:25:13,B00067P,Arsip Nasional RI 2,-6.279481,106.81995,15.0,2023-04-18 18:58:54,3500.0,Non-BRT
LDYE170A2L30PH,4017802962833960,dki,Aurora Hasanah,F,1990,M11,Pulo Gebang - Pulo Gadung 2,1.0,P00059,Flyover Radin Inten,-6.215982,106.92438,4,2023-04-18 16:27:58,P00169,Penggilingan,-6.214132,106.93961,6.0,2023-04-18 17:43:46,3500.0,BRT
NJOF785O4E28ZG,5465310774429054,dki,Hj. Rahmi Hartati,F,2010,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,B01516P,Jln. Primanota,-6.168008,106.91097,16,2023-04-18 16:13:15,B00173P,Boulevard Kelapa Hybrida Raya 2,-6.148396,106.90935,28.0,2023-04-18 17:29:50,0.0,Jaklingo
PXBB509M2J54WK,347394043585982,emoney,Darmaji Wahyuni,F,2003,9N,Pinang Ranti - Pramuka,1.0,P00016,BKN,-6.257751,106.87,0,2023-04-18 17:47:58,P00064,Garuda Taman Mini,-6.290154,106.88116,1.0,2023-04-18 19:07:09,3500.0,Non-BRT
TLUZ766B3P04KH,4723250872219869,dki,Cager Setiawan,M,1965,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1.0,B04133P,Sbr. Ps. Bukit Duri,-6.217564,106.85417,39,2023-04-18 16:41:12,B05772P,Tongtek,-6.21662,106.8628,42.0,2023-04-18 17:46:35,0.0,Jaklingo
TEQD625K7H56RW,3545499820365948,dki,Cawuk Mayasari,F,2002,JAK.42,Kampung Melayu - Pondok Kelapa,0.0,B04469P,Sbr. SMPN 148,-6.218411,106.89498,19,2023-04-18 17:49:47,B01578P,Jln. Serdang,-6.228906,106.91459,33.0,2023-04-18 18:46:46,0.0,Jaklingo
LDCU482P0N16KY,2718070346782735,dki,Asman Uyainah,F,2005,2,Pulo Gadung - Monas,1.0,P00014,Bermis,-6.178203,106.89859,14,2023-04-18 16:56:17,P00192,Pulo Gadung 1,-6.183239,106.90907,15.0,2023-04-18 18:27:25,3500.0,BRT
IWNH576Y4B67KD,342531623551844,emoney,Zulaikha Yulianti,F,1991,13,Ciledug - Tendean,0.0,P00136,Mayestik,-6.241921,106.79077,9,2023-04-18 17:27:38,P00259,Tirtayasa,-6.239207,106.80777,11.0,2023-04-18 18:18:02,3500.0,BRT
UTKQ727Z8L42RO,4428582927102421723,brizzi,"dr. Belinda Handayani, S.E.",M,2002,JAK.02,Kampung Melayu - Duren Sawit,1.0,B05083P,Simpang Pondok Bambu Batas 2,-6.241533,106.90058,9,2023-04-18 16:21:39,B02227P,Masjid Al Akhbar PWI 2,-6.233343,106.88858,17.0,2023-04-18 17:11:41,0.0,Jaklingo
SOGE752Q6O38HK,566171543168,flazz,Laila Simanjuntak,F,1992,11,Pulo Gebang - Matraman,0.0,P00224,Slamet Riyadi,-6.208533,106.85929,16,2023-04-18 17:24:05,P00134,Matraman 1,-6.19998,106.85443,18.0,2023-04-18 18:56:43,3500.0,BRT
WMYH332F5I36XP,213121690546749,emoney,Pranata Wahyudin,F,2009,JAK.36,Cilangkap - Cililitan,1.0,B00949P,Jln. Budi Murni Raya Cilangkap,-6.33352,106.89479,25,2023-04-18 16:58:47,B01079P,Jln. Giri Kencana Raya Cilangkap,-6.340412,106.90292,30.0,2023-04-18 17:53:11,0.0,Jaklingo
OGXM534N0Y58HU,3527853482331808,dki,Puti Paris Marpaung,M,2003,13B,Puri Beta - Pancoran Barat,0.0,P00200,Rawa Barat,-6.238947,106.81624,12,2023-04-18 17:46:18,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,13.0,2023-04-18 18:48:02,3500.0,Non-BRT
GRSF709R1M51TN,5542490449138301,dki,Sutan Narji Nasyidah,M,2001,1Q,Rempoa - Blok M,0.0,B05416P,SPBU Shell Rempoa,-6.265358,106.76615,5,2023-04-18 17:32:53,B02117P,Lapangan Hankam,-6.258139,106.76796,8.0,2023-04-18 18:34:57,3500.0,Non-BRT
PZAZ441R6I31RJ,4380875529452127,dki,Tirtayasa Sitorus,F,1988,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B00700P,Green Terrace,-6.303484,106.88539,13,2023-04-18 16:55:18,B02502P,Museum Nasional VIsible Storage,-6.307188,106.89653,16.0,2023-04-18 18:26:46,0.0,Jaklingo
LOPL628F9N12HO,4172238784006231,dki,"Galak Prayoga, S.Pd",M,1993,JAK.14,Tanah Abang - Meruya,0.0,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,3,2023-04-18 17:04:46,B03261P,Ruko Taman Kb. Jeruk,-6.197388,106.74818,58.0,2023-04-18 18:28:31,0.0,Jaklingo
UFUK472R1E39UD,340065298083181,emoney,Tgk. Garda Utami,F,2010,M7,Kampung Rambutan - Monas,1.0,P00051,Dukuh Atas,-6.205702,106.82223,5,2023-04-18 16:48:39,P00060,Flyover Raya Bogor,-6.3065,106.8657,24.0,2023-04-18 17:52:40,3500.0,BRT
CQTX732K5Y20OF,4268640600849949,dki,"Elvina Situmorang, S.Psi",F,1985,JAK.15,Bulak Turi - Tanjung Priok,1.0,B04940P,Simpang Kesemek 2,-6.113324,106.92085,16,2023-04-18 16:07:30,B03893P,Sbr. Kebantenan IX,-6.108601,106.93245,28.0,2023-04-18 17:24:51,0.0,Jaklingo
LXJW888W7H24QK,4290559479079,online,Lutfan Hakim,M,2011,T21,Palem Semi - Bundaran Senayan,0.0,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,9,2023-04-18 16:57:50,B05544P,Summitmas,-6.225826,106.80402,10.0,2023-04-18 17:58:27,20000.0,RoyalTrans
LEDX634E5Q21XY,213155263532652,emoney,Restu Waluyo,F,1984,12A,Pelabuhan Kaliadem - Kota,1.0,P00008,Bandengan Selatan,-6.136318,106.80347,2,2023-04-18 16:28:23,B02805P,Perumahan Buddha Tzu Chi 2,-6.107634,106.77184,17.0,2023-04-18 17:48:02,3500.0,Non-BRT
LNZW460E4Q97VH,4294484188649274,dki,Gara Sitompul,F,1999,9D,Pasar Minggu - Tanah Abang,1.0,B00694P,Grand Sahid,-6.210975,106.82059,31,2023-04-18 17:13:50,P00256,MH Thamrin,-6.188149,106.82299,37.0,2023-04-18 18:57:07,3500.0,Non-BRT
FFHB280T1L21JN,180057903365395,emoney,Daryani Prabowo,M,1989,1,Blok M - Kota,0.0,P00133,Masjid Agung,-6.236483,106.79845,2,2023-04-18 17:35:08,P00183,Polda Metro Jaya,-6.221094,106.81028,5.0,2023-04-18 18:28:13,3500.0,BRT
LNOV257D7V33FP,3551174827324245,dki,Gangsa Widodo,M,1966,3A,Rusun Pesakih - Kalideres,0.0,B03286P,Rusun Pesakih,-6.161468,106.71698,0,2023-04-18 16:03:34,B02379P,Masjid Raya KH Hasyim Asyari,-6.159272,106.71708,1.0,2023-04-18 17:27:02,0.0,Non-BRT
SBUX997B0Y43KH,340858239719917,emoney,"Yance Pratama, S.Kom",F,1994,6N,Ragunan - Blok M via Kemang,0.0,B00037P,Ampera 3,-6.291196,106.81706,4,2023-04-18 16:46:20,B01272P,Jln. Kenanga,-6.287468,106.81848,7.0,2023-04-18 18:20:47,3500.0,Non-BRT
IFKE502V1D63HD,3569562588766630,dki,"dr. Sakura Budiman, S.IP",M,1972,3C,Rusun Kapuk Muara - Penjaringan,0.0,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,0,2023-04-18 16:42:50,P00170,Penjaringan,-6.126306,106.79203,1.0,2023-04-18 18:29:14,0.0,Non-BRT
VCPD275Y1B78OO,180016859215889,emoney,"Zalindra Irawan, M.TI.",M,1992,M8,Lebak Bulus - Pasar Baru,1.0,P00209,RS Tarakan,-6.171146,106.81011,21,2023-04-18 17:26:41,P00161,Pecenongan,-6.16771,106.82819,23.0,2023-04-18 18:42:16,3500.0,BRT
QRND611L2N77PL,373945281501952,emoney,"Jamal Pudjiastuti, S.I.Kom",F,1981,B21,Bekasi Timur - Cawang,0.0,P00019,BTC,-6.258292,107.02069,8,2023-04-18 16:31:54,P00297,BNN LRT,-6.245863,106.871143,13.0,2023-04-18 18:13:23,3500.0,Non-BRT
SAMU561R3C97TL,5134532253940704,dki,Suci Wacana,M,1985,12A,Pelabuhan Kaliadem - Kota,0.0,B02804P,Perumahan Buddha Tzu Chi 1,-6.107548,106.77192,1,2023-04-18 17:30:28,B02489P,Muara Angke,-6.110009,106.77471,3.0,2023-04-18 18:59:59,3500.0,Non-BRT
ERRL867P9J96PM,3549158005951908,dki,"Mustofa Wijayanti, M.Farm",M,1981,1T,Cibubur - Balai Kota,1.0,B05773P,Tosari 1,-6.199166,106.82334,6,2023-04-18 16:27:59,B00325P,Dukuh Atas 3,-6.20565,106.8225,7.0,2023-04-18 18:20:14,20000.0,RoyalTrans
HFJN962M0A15YI,379764016867073,emoney,Saka Sihombing,F,1969,JAK.71,Kampung Rambutan - Pinang Ranti,1.0,B02525P,Mutiara Pulo Dukuh,-6.302629,106.87781,16,2023-04-18 16:37:10,B03109P,RPTRA Dukuh,-6.301412,106.87583,17.0,2023-04-18 17:32:19,0.0,Jaklingo
XTIH811S8O10KI,4189640459822695962,brizzi,Mutia Mayasari,M,1978,JAK.77,Tanjung Priok - Jembatan Item,1.0,B01704P,Jln. Warakas I Gg. 8,-6.117623,106.87674,10,2023-04-18 17:38:09,B06872P,Sbr. Jln. Ancol Selatan,-6.134139,106.855696,38.0,2023-04-18 19:38:04,0.0,Jaklingo
TYHI281V5X44RJ,4766007569419196,dki,"Danu Suartini, S.Farm",M,2010,M3,Kalideres - Bundaran HI via Veteran,0.0,P00025,Bundaran HI,-6.193021,106.823,0,2023-04-18 16:48:15,P00081,Indosiar,-6.163376,106.77514,8.0,2023-04-18 18:17:54,3500.0,BRT
GZOV278E1W92YI,3576239635494729,dki,Harsaya Natsir,F,1970,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,B04625P,Sekolah Cita Buana,-6.316189,106.81425,25,2023-04-18 16:49:39,B00042P,Andara Margasatwa 1,-6.313471,106.80369,36.0,2023-04-18 17:39:59,0.0,Jaklingo
MAFV363H7D76WO,587887634588,flazz,Drs. Harjo Nurdiyanti,M,1986,14,Jakarta International Stadium - Senen,1.0,B06066P,Polres Metro Jakpus,-6.159496,106.8514,7,2023-04-18 17:07:38,B06067P,Sunter Muara 1,-6.144331,106.85745,10.0,2023-04-18 18:52:01,3500.0,BRT
MJKB858U2U76RZ,567286069354,flazz,"Dt. Atmaja Suartini, M.Farm",F,2000,JAK.48B,Stasiun Tebet - Kampung Melayu,1.0,B00138P,Bidara Cina 1,-6.229954,106.86735,1,2023-04-18 17:53:55,B05512P,St. Tebet 3,-6.225604,106.85923,7.0,2023-04-18 18:53:07,0.0,Jaklingo
HENL902Y8N19JK,4097122165824,online,Dewi Mansur,M,1994,8K,Batusari - Grogol,0.0,B02048P,Komplek Kodam Jaya Kb. Jeruk,-6.197819,106.77097,5,2023-04-18 17:58:26,B05344P,SMPN 127,-6.198939,106.7783,10.0,2023-04-18 19:24:49,3500.0,Non-BRT
EOSK655A9M19JP,378851219912235,emoney,Tina Hutasoit,F,1981,JAK.19,Pinang Ranti - Kampung Rambutan,1.0,B02328P,Masjid Jami Al-Baidlo,-6.295729,106.89896,40,2023-04-18 16:13:23,B00077P,Asshomadiyah Medicare Centre 2,-6.29557,106.89825,41.0,2023-04-18 18:00:26,0.0,Jaklingo
XXXT714B5I79WQ,180022972730457,emoney,"Tgk. Tania Zulaika, M.Pd",F,2010,M10,PGC 2 - Tanjung Priok,0.0,P00196,Pulo Mas Bypass,-6.176953,106.876,12,2023-04-18 16:13:25,P00248,Tanjung Priok,-6.10959,106.88214,21.0,2023-04-18 17:09:26,3500.0,BRT
KYWC665R5Z58EG,2237440645700724,dki,Latika Sirait,M,1953,10D,Kampung Rambutan - Tanjung Priok,0.0,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,16,2023-04-18 16:58:01,P00101,Kampung Rambutan,-6.309885,106.88216,17.0,2023-04-18 18:14:46,3500.0,Non-BRT
VVUE895T9Y04SE,6011162006507240,dki,Lasmanto Budiman,M,1989,JAK.75,Cililitan - Kp. Pulo,1.0,B00154P,BKN 1,-6.258026,106.86955,22,2023-04-18 16:40:18,B03604P,Sbr. Graha Dirgantara,-6.255569,106.88303,24.0,2023-04-18 18:04:23,0.0,Jaklingo
VACO774K2W40PT,4730280883020443501,brizzi,Zamira Puspita,M,1977,B11,Summarecon Bekasi - BNN,1.0,P00297,BNN LRT,-6.245863,106.871143,0,2023-04-18 17:15:44,B00108P,Bandar Djakarta Bekasi,-6.227085,106.99683,5.0,2023-04-18 18:38:01,3500.0,Non-BRT
DNEU266R1E43VE,3505707886664931,dki,T. Bagas Halimah,F,1994,JAK.52,Terminal Kalideres - Terminal Muara Angke,1.0,B00242P,Centro Metro Broadway,-6.116362,106.76143,14,2023-04-18 16:26:42,B06656P,Pesakih 1,-6.154564,106.71537,43.0,2023-04-18 17:33:40,0.0,Jaklingo
EBAJ182A0Z16XV,4450403105752326,dki,"Dr. Intan Mulyani, S.E.I",M,1977,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B04057P,Sbr. Masjid Jami Al Muttaqin Balekambang,-6.283996,106.85052,2,2023-04-18 17:40:30,B03548P,Sbr. Gg. Mundu II Tengah,-6.292947,106.86324,14.0,2023-04-18 19:04:45,0.0,Jaklingo
QNWK200K4A60KZ,4074114259011835374,brizzi,Vero Hutagalung,F,1983,JAK.31,Blok M - Andara,1.0,B00245P,Child Care Pre School,-6.257557,106.8009,48,2023-04-18 17:34:45,B06579P,Blok M Jalur 4,-6.243474,106.80188,57.0,2023-04-18 18:35:57,0.0,Jaklingo
ANTU550F8Q34YX,4000041838802,online,Diah Marpaung,M,2012,11M,Rusun Rawa Bebek - Bukit Duri,1.0,P00058,Flyover Klender,-6.213596,106.90306,7,2023-04-18 17:24:07,P00102,Kampung Sumur,-6.214412,106.91189,8.0,2023-04-18 18:34:45,0.0,Non-BRT
EHAL406Y7Q19YV,4112330548313,online,"Drs. Gilda Sinaga, S.Psi",M,1994,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,0,2023-04-18 16:08:47,B06674P,Tebet Eco Park Selatan 4,-6.239215,106.8519,4.0,2023-04-18 17:33:46,0.0,Jaklingo
AZPS626E3A38HA,30583455954585,bni,Bahuwirya Rahayu,M,1981,2F,Rusun Cakung Barat - Pulo Gadung,0.0,P00258,Tipar Cakung,-6.183387,106.92463,2,2023-04-18 17:30:21,P00028,Cakung United Tractors,-6.18324,106.92998,3.0,2023-04-18 19:00:27,0.0,Non-BRT
IAWI950S3Q01OT,3537543297101185,dki,Samsul Ramadan,M,1966,M11,Pulo Gebang - Pulo Gadung 2,0.0,P00174,Perumnas Klender,-6.216689,106.93054,3,2023-04-18 17:49:08,P00102,Kampung Sumur,-6.214412,106.91189,6.0,2023-04-18 19:45:51,3500.0,BRT
TLXS615E6V67NF,2720484776954605,dki,Bancar Irawan,M,1999,3B,Rusun Flamboyan - Cengkareng,1.0,B03041P,Puskesmas Cengkareng,-6.144546,106.72866,4,2023-04-18 16:41:14,B02808P,Perumahan KFT 1,-6.135093,106.72983,6.0,2023-04-18 18:08:37,0.0,Non-BRT
BEZF680M3G87UW,3570422408611549,dki,"Jati Nainggolan, M.TI.",F,1987,8C,Kebayoran Lama - Tanah Abang,0.0,B00391P,Gandaria City,-6.243912,106.7824,3,2023-04-18 17:06:51,B02014P,Kompas Gramedia,-6.210472,106.79598,13.0,2023-04-18 18:31:33,3500.0,Non-BRT
FQIY932E4T07TT,2291402671071407,dki,Puspa Saptono,F,1984,M2,Pulo Gadung - Monas,1.0,P00195,Pulo Mas,-6.174736,106.89277,13,2023-04-18 16:07:01,P00014,Bermis,-6.178203,106.89859,14.0,2023-04-18 17:34:09,3500.0,BRT
AHJS199S8U97HV,676172975739,flazz,"Dr. Zaenab Wulandari, S.Ked",M,1996,12B,Pluit - Senen,0.0,P00013,Kota,-6.13679,106.8149,17,2023-04-18 16:37:35,P00146,Pangeran Jayakarta,-6.137611,106.81792,18.0,2023-04-18 17:57:30,3500.0,Non-BRT
JVML333K9E78TD,180020791350481,emoney,T. Karna Sihombing,F,2001,5D,PGC 1 - Ancol,1.0,P00253,Tegalan,-6.203101,106.85715,11,2023-04-18 17:28:05,P00297,BNN LRT,-6.245863,106.871143,19.0,2023-04-18 18:37:37,3500.0,Non-BRT
RTOZ398Z4H73MQ,502072062834,flazz,Kalim Namaga,M,1971,9D,Pasar Minggu - Tanah Abang,0.0,B03153P,RS Medistra,-6.240411,106.83412,25,2023-04-18 16:04:29,B05931P,YBK,-6.270872,106.8466,39.0,2023-04-18 17:49:07,3500.0,Non-BRT
HINB495O5J25OH,6590854673757012,dki,Bajragin Najmudin,M,1986,3H,Jelambar - Kota,1.0,P00294,Sawah Besar Arah Selatan,-6.157368,106.818661,4,2023-04-18 17:25:07,P00292,Harmoni Arah Selatan,-6.162687,106.81992,5.0,2023-04-18 18:34:25,3500.0,Non-BRT
XSKA764Y9F34UR,4963710913075879668,brizzi,Ophelia Firmansyah,M,2000,14,Jakarta International Stadium - Senen,1.0,B03885P,Sbr. Jembatan Sukamulya III,-6.170489,106.85205,3,2023-04-18 16:08:51,B06067P,Sunter Muara 1,-6.144331,106.85745,10.0,2023-04-18 17:02:41,3500.0,BRT
YOXE254L3E65DB,213104805015669,emoney,"Sutan Garda Tampubolon, S.Pd",M,1956,JAK.49,Lebak Bulus - Cipulir,1.0,B02948P,Pool Taksi Tanah Kusir,-6.254506,106.77741,13,2023-04-18 17:30:33,B00813P,ITC Cipulir,-6.237701,106.76515,53.0,2023-04-18 19:15:14,0.0,Jaklingo
GOPW851H1K93AW,342875882384375,emoney,Marsito Melani,F,2010,7A,Kampung Rambutan - Lebak Bulus,0.0,B00400P,Gg. Ali,-6.307683,106.87636,2,2023-04-18 17:56:16,B01857P,Kebagusan Raya,-6.296314,106.82703,18.0,2023-04-18 19:28:49,3500.0,Non-BRT
SIIF586H7H60GE,4744480387450088900,brizzi,Galur Riyanti,F,1980,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,B05464P,St. Lenteng Agung 2,-6.331342,106.83467,7,2023-04-18 17:24:56,B04591P,Sbr. Yayasan Al Azhar Syuhada,-6.326612,106.8207,17.0,2023-04-18 18:46:32,0.0,Jaklingo
ACWZ965Z3E31OO,4909284437358495207,brizzi,Bakiman Budiman,F,1981,7Q,Blok M - PGC,0.0,B03889P,Sbr. Kalibata Square,-6.255574,106.85167,26,2023-04-18 17:25:52,B02771P,Pertigaan Dewi Sartika,-6.258864,106.864131,29.0,2023-04-18 19:24:59,3500.0,Non-BRT
SHBA316F0C99XI,2267435685058176,dki,"R.M. Simon Wastuti, S.T.",F,1995,JAK.20,Cawang UKI - Lubang Buaya,1.0,B02109P,Lakesgilut TNI AU 2,-6.287858,106.89803,3,2023-04-18 17:08:29,B04464P,Sbr. SMPN 128,-6.279045,106.88927,9.0,2023-04-18 18:36:44,0.0,Jaklingo
PASG289H7O46HK,4613366061817460310,brizzi,"Lurhur Prasetya, S.E.I",M,1991,1M,Meruya - Blok M,1.0,B01947P,Kel. Srengseng,-6.203472,106.75694,29,2023-04-18 16:55:33,B05411P,SPBU Meruya Ilir,-6.19749,106.75352,34.0,2023-04-18 17:57:33,3500.0,Non-BRT
JJOH495M6T36PD,4664503638851963221,brizzi,Darman Puspasari,F,1996,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,B04521P,Sbr. Taman BMW,-6.12629,106.85763,26,2023-04-18 16:19:55,B06076P,Sbr. SDN Sunter Agung 09,-6.127635,106.85913,28.0,2023-04-18 17:17:58,0.0,Jaklingo
LFVZ966W6E41TM,341371220559499,emoney,Pia Simanjuntak,F,1977,JAK.36,Cilangkap - Cililitan,0.0,B04333P,Sbr. SDN Dukuh 01,-6.287962,106.87417,31,2023-04-18 17:04:35,B04211P,Sbr. PLN Kramat Jati,-6.283302,106.8716,35.0,2023-04-18 18:23:59,0.0,Jaklingo
OELC775W0P90AQ,30276672399789,bni,"Teguh Wijaya, S.Pt",F,1981,5C,PGC - Juanda,1.0,P00154,Pasar Jatinegara,-6.215744,106.86632,10,2023-04-18 16:11:17,P00070,Gelanggang Remaja,-6.235445,106.86795,13.0,2023-04-18 17:03:33,3500.0,Non-BRT
HNXH989K6T61AI,3549191016294752,dki,"T. Gangsa Hutasoit, S.IP",M,1985,JAK.27,Pulo Gebang - Rorotan,0.0,B02280P,Masjid At Taqwa Karang Tengah,-6.151522,106.97204,45,2023-04-18 17:32:39,B04942P,Simpang KH Abdulloh Karang Tengah 1,-6.147051,106.97188,47.0,2023-04-18 18:57:51,0.0,Jaklingo
ZRSQ204V8X97EP,2679374058097150,dki,"Dina Zulkarnain, M.M.",M,1991,B11,Summarecon Bekasi - BNN,1.0,P00297,BNN LRT,-6.245863,106.871143,0,2023-04-18 16:21:54,P00236,Summarecon Bekasi,-6.225566,107.00281,6.0,2023-04-18 17:49:00,3500.0,Non-BRT
UVVN642O3Y83ZT,4104888875282062619,brizzi,Tgk. Uda Gunarto,F,1996,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,1.0,B03395P,Pal Batu 3,-6.225075,106.84149,2,2023-04-18 16:30:56,B04907P,Simpang Kawi Raya,-6.209476,106.83322,11.0,2023-04-18 17:25:28,3500.0,Non-BRT
ALZA284Q2B51CT,4547245090487583462,brizzi,Padmi Marpaung,F,1992,4E,Rusun Jatinegara Kaum - Pulo Gadung,1.0,B02997P,Pulo Gadung,-6.183245,106.90868,0,2023-04-18 16:56:06,B01620P,Jln. Swadaya Pln,-6.20965,106.90171,9.0,2023-04-18 18:25:57,0.0,Non-BRT
AVMJ961A6S80ZL,3560398544907466,dki,"drg. Gawati Uyainah, S.T.",M,1994,JAK.13,Tanah Abang - Jembatan Lima,0.0,B04381P,Sbr. Sekolah Bhineka Tunggal Ika,-6.15058,106.80752,29,2023-04-18 16:03:38,B02580P,Ps. Asemka,-6.140507,106.81149,38.0,2023-04-18 17:30:04,0.0,Jaklingo
DGKX960K0O20UR,3528988342978833,dki,Narji Waskita,M,1985,JIS3,Harmoni - Jakarta International Stadium,0.0,P00095,JIS,-6.126689,106.85587,0,2023-04-18 17:38:18,P00097,Juanda,-6.168048,106.83089,11.0,2023-04-18 18:58:11,3500.0,Non-BRT
BLQJ944Y5P62IG,3535679723903364,dki,"Dr. Gamanto Winarsih, S.Ked",F,1991,JAK.84,Terminal Kampung Melayu - Kapin Raya,1.0,B05825P,Univ. Borobudur 2,-6.241463,106.89608,28,2023-04-18 17:44:35,B00088P,Awab Dalam,-6.224877,106.8696,44.0,2023-04-18 18:56:00,0.0,Jaklingo
VSSB374S4F69GL,345353368043961,emoney,Ir. Salwa Yuniar,F,2005,2H,Rusun Jati Rawasari - Senen,0.0,B06668P,Bengkel Jln. Letjen Suprapto,-6.174721,106.85362,3,2023-04-18 16:14:15,B03199P,RSPAD 1,-6.176162,106.83987,5.0,2023-04-18 17:11:32,0.0,Non-BRT
WLUD947D3M93DL,4719913296770918,dki,Umar Pradana,M,2003,JAK.08,Roxy - Benhil,0.0,B05924P,Yayasan Muhammadiyah 1,-6.197045,106.81442,22,2023-04-18 17:53:38,B04121P,Sbr. Pam Jaya DKI,-6.203461,106.80803,29.0,2023-04-18 19:26:59,0.0,Jaklingo
TJDX040T1K43TW,4709994160903,online,"Cut Gabriella Haryanti, S.Sos",M,1974,T21,Palem Semi - Bundaran Senayan,0.0,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,9,2023-04-18 16:57:44,B00222P,Bundaran Senayan 2,-6.227877,106.80068,12.0,2023-04-18 18:21:42,20000.0,RoyalTrans
KQJH323X2Q93PC,6011141476414459,dki,Kariman Rajata,M,1971,8E,Bintaro - Blok M,1.0,B02940P,Pool Express Tanah Kusir,-6.255345,106.76911,18,2023-04-18 17:05:08,B01154P,Jln. IKPN Bintaro,-6.25997,106.76787,19.0,2023-04-18 18:50:40,3500.0,Non-BRT
